Date,Tweets,clean_tweets,sentiment
11/18/2014,"Translating names of ppl from ""Sikka"" community to English \nu get names of new altcoins.\n@Infosys\' ex CEO Vishal Sikka is ""BigCoin"" !",Translating names of ppl from `` Sikka '' community to English \nu get names of new altcoins.\n\ ' ex CEO Vishal Sikka is `` BigCoin '' !,0.5426136363636364
11/19/2014,@Finacle: Mediterranean Bank goes live with Infosys Finacle lending solution \n\n#BankingTechnology #FinTech #FinServ,: Mediterranean Bank goes live with Infosys Finacle lending solution \n\n,0.5681818181818181
11/20/2014,@ThePrintIndia: I am surprised that a company like Infosys (which should have had everything together didn't handle GST back-end better\xc3\xa2\xe2\x82\xac\xc2\xa6,: I am surprised that a company like Infosys ( which should have had everything together did n't handle GST back-end better\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
11/21/2014,@craigbrownphd: Huawei and Infosys Sign a MoU to Cooperate in IT and Software Talent Development,: Huawei and Infosys Sign a MoU to Cooperate in IT and Software Talent Development,0.5
11/24/2014,@InfosysEvents: Take a spin at #InfosysAtOOW booth 1602 &amp; stand a chance to win! https://t.co/Rha97Tgff5 #OOW17 https://t.co/gswDTNV0uN,: Take a spin at booth & amp ; stand a chance to win !,1.0
11/25/2014,@InfosysEvents: Visit #InfosysAtOOW booth 1602 and experience #VirtualReality at its best! See the future of learning. https://t.co/7ScY\xc3\xa2\xe2\x82\xac\xc2\xa6,: Visit booth and experience at its best ! See the future of learning .,0.75
11/26/2014,@theBigOldBaby @Infosys Calls for party ain't it ?? ????? Once again Congratulations Shalin,Calls for party ai n't it ? ? ? ? ? ? ? Once again Congratulations Shalin,0.5
11/28/2014,"Infosys rolls out ""driver-less golfing cart"" to showcase the power of AI",Infosys rolls out `` driver-less golfing cart '' to showcase the power of AI,0.5
1/12/2014,Infosys introduces private cloud services built with Suse OpenStack - https://t.co/d11Kkrqhfp,Infosys introduces private cloud services built with Suse OpenStack -,0.5
2/12/2014,Cma Cgm Group Signs Strategic Partnership With Infosys To Accelerate Of Its. [https://t.co/dtQ8HjnWsK] https://t.co/YBKA9ScMbZ,Cma Cgm Group Signs Strategic Partnership With Infosys To Accelerate Of Its . [ ],0.5
3/12/2014,@BankingTechno: Malta's @MedBankMT live with new #lendtech Infosys @Finacle: https://t.co/5fYRoBw1mx #fintech #lending #bankingtechnolo\xc3\xa2\xe2\x82\xac\xc2\xa6,: Malta 's live with new Infosys : \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5681818181818181
4/12/2014,@BankingTechno: Mediterranean Bank live with new #lendtech Infosys Finacle: https://t.co/5fYRoBw1mx #lending #fintech #bankingtech #Mal\xc3\xa2\xe2\x82\xac\xc2\xa6,: Mediterranean Bank live with new Infosys Finacle : \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5681818181818181
5/12/2014,@DeependerSHooda: As one who started out as Software Engineer at @Infosys I feel sad at ongoing. Infy needs to preserve what it stood f\xc3\xa2\xe2\x82\xac\xc2\xa6,: As one who started out as Software Engineer at I feel sad at ongoing . Infy needs to preserve what it stood f\xc3\xa2\xe2\x82\xac\xc2\xa6,0.25
8/12/2014,@TheQuint: Senior employees of IT giant Infosys have allegedly been receiving vulgar emails defaming the company.\nhttps://t.co/T9X3RYjvYM,: Senior employees of IT giant Infosys have allegedly been receiving vulgar emails defaming the company.\n,0.3666666666666667
9/12/2014,Infosys Limited $INFY vs. SCIENCE APPLICATIONS INTERNATIONAL CORPORATION $SAIC Critical Review https://t.co/sDAu3cdKde,Infosys Limited $ INFY vs. SCIENCE APPLICATIONS INTERNATIONAL CORPORATION $ SAIC Critical Review,0.4880952380952381
10/12/2014,@Mysuru_Infra: Hebbal lake mysuru undergoing massive rejuvenation. Works taken by @Infosys under CSR grants to tune of 30cr #Mysore http\xc3\xa2\xe2\x82\xac\xc2\xa6,: Hebbal lake mysuru undergoing massive rejuvenation . Works taken by under CSR grants to tune of cr http\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
11/12/2014,Hebbal lake mysuru undergoing massive rejuvenation. Works taken by @Infosys under CSR grants to tune of 30cr #Mysore https://t.co/s2LBJZrJrW,Hebbal lake mysuru undergoing massive rejuvenation . Works taken by under CSR grants to tune of cr,0.5
12/12/2014,.@sureshpprabhu MCA call centers not able to solve it complaint SR603367 plz help us out @Infosys,. MCA call centers not able to solve it complaint SR603367 plz help us out,0.3625
12/15/2014,@doodleout @Hipsteroo7 @JagoSarbahaara Yes Infosys and Wipro and HCL and TCS and TVS did not create employment,Yes Infosys and Wipro and HCL and TCS and TVS did not create employment,0.5
12/16/2014,Wr met Infosys  technical person in chennai he is unable to answer or soour issue at seva\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/gFlDlJ1HUw,Wr met Infosys technical person in chennai he is unable to answer or soour issue at seva\xc3\xa2\xe2\x82\xac\xc2\xa6,0.375
12/17/2014,Huawei and Infosys : The signing of this memorandum is a milestone for both companies. https://t.co/Qa5Rmv1XIo,Huawei and Infosys : The signing of this memorandum is a milestone for both companies .,0.5
12/18/2014,@PurposefulAI: With #InfosysNia amplify #Enterprise business capabilities at @oracleopenworld Booth #1602: https://t.co/ot4YxS3pFS #Info\xc3\xa2\xe2\x82\xac\xc2\xa6,: With amplify business capabilities at Booth : \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
12/19/2014,Infosys Files Complaint Over Vulgar and Defamatory Emails to Staff https://t.co/sPOY6LO7kk,Infosys Files Complaint Over Vulgar and Defamatory Emails to Staff,0.25
12/22/2014,Senior employees of IT giant Infosys have allegedly been receiving vulgar emails defaming the company.\nhttps://t.co/T9X3RYjvYM,Senior employees of IT giant Infosys have allegedly been receiving vulgar emails defaming the company.\n,0.3666666666666667
12/23/2014,@indian24news: Infosys Micro Focus SUSE Launch Private Cloud Solution https://t.co/d8lROpfqqY #news #Technology https://t.co/kNoPyrs41p,: Infosys Micro Focus SUSE Launch Private Cloud Solution,0.5
12/24/2014,Infosys Micro Focus SUSE Launch Private Cloud Solution https://t.co/d8lROpfqqY #news #Technology https://t.co/kNoPyrs41p,Infosys Micro Focus SUSE Launch Private Cloud Solution,0.5
12/26/2014,@NandanNilekani Wishing Infosys a turnaround &amp; a game changing year under your proven leadership,Wishing Infosys a turnaround & amp ; a game changing year under your proven leadership,0.3
12/29/2014,"@ragavqualtrus @Anil_Tulsiram Infosys starts from ""Profit for the period""",Infosys starts from `` Profit for the period '',0.5
12/30/2014,Sample PESTEL Analysis of Infosys https://t.co/pGWfXc5k6f,Sample PESTEL Analysis of Infosys,0.5
12/31/2014,@Anil_Tulsiram Is it allowed to stafrom PBT? That's also something I found a little strange. Infosys was also my\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/I5cZtU2JZs,Is it allowed to stafrom PBT ? That 's also something I found a little strange . Infosys was also my\xc3\xa2\xe2\x82\xac\xc2\xa6,0.440625
2/1/2015,Infosys Limited $INFY Cut to \xc3\xa2\xe2\x82\xac\xc5\x93Sell\xc3\xa2\xe2\x82\xac\xef\x86\x9d at BidaskClub https://t.co/WqK08oEUYi,Infosys Limited $ INFY Cut to \xc3\xa2\xe2\x82\xac\xc5\x93Sell\xc3\xa2\xe2\x82\xac\xef\x86\x9d at BidaskClub,0.4642857142857143
5/1/2015,@daijiworldmgl: Bengaluru: Email from unknown accuses Infosys of spreading terrorism\nhttps://t.co/aepFIi5Uxo https://t.co/JKh7vqY3LA,: Bengaluru : Email from unknown accuses Infosys of spreading terrorism\n,0.45
6/1/2015,@leading_nowhere https://t.co/QxeTj3930k .. look at infosys page 116,.. look at infosys page,0.5
7/1/2015,"Infosys rolls out ""driver-less golfing cart"" to showcase the power of AI | Gadgets Now https://t.co/m0Z94c2127",Infosys rolls out `` driver-less golfing cart '' to showcase the power of AI | Gadgets Now,0.5
8/1/2015,@TVMohandasPai @nytimes @narendramodi You realised now only. What happened when u were in Infosys no idea abt Indi\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/3LAShJ9oQt,You realised now only . What happened when u were in Infosys no idea abt Indi\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
9/1/2015,Infosys Accelerates Private Cloud Adoption with Micro Focus SUSE Openstack Solution https://t.co/xt68aXiPBV,Infosys Accelerates Private Cloud Adoption with Micro Focus SUSE Openstack Solution,0.5
12/1/2015,Bengaluru: Email from unknown accuses Infosys of spreading terrorism\nhttps://t.co/aepFIi5Uxo https://t.co/JKh7vqY3LA,Bengaluru : Email from unknown accuses Infosys of spreading terrorism\n,0.45
1/13/2015,@yesvinay: Attending workshop on Android App Development by Infosys. Strongly feel students must take up building good apps as their fin\xc3\xa2\xe2\x82\xac\xc2\xa6,: Attending workshop on Android App Development by Infosys . Strongly feel students must take up building good apps as their fin\xc3\xa2\xe2\x82\xac\xc2\xa6,0.7833333333333333
1/14/2015,Infosys introduces private cloud services built with Suse OpenStack - https://t.co/BQg7YUgoMC,Infosys introduces private cloud services built with Suse OpenStack -,0.5
1/15/2015,Infosys Limited $INFY Expected to Announce Quarterly Sales of $2.78 Billion https://t.co/aiweDBFYpA,Infosys Limited $ INFY Expected to Announce Quarterly Sales of $ 2.78 Billion,0.45714285714285713
1/16/2015,@rameshsrivats: Wow. A 100-rupee coin. Truly a Vishal Sikka. https://t.co/ee3Er3QIqQ,: Wow . A -rupee coin . Truly a Vishal Sikka .,0.55
1/20/2015,1morePunita Sinha on Infosis boardobjectedTOby foundersbut Gujju Vishal Sikka sidestepped them1st3r PSUbut Pun\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/wnmQ9wtRAv,morePunita Sinha on Infosis boardobjectedTOby foundersbut Gujju Vishal Sikka sidestepped them1st3r PSUbut Pun\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
1/21/2015,Demystifying AI ML DL with Vishal Sikka and real world examples https://t.co/xaXi5Se8PS,Demystifying AI ML DL with Vishal Sikka and real world examples,0.6
1/22/2015,Demystifying AI ML DL with Vishal Sikka and real world examples https://t.co/17rSrF5GEx via @diginomica,Demystifying AI ML DL with Vishal Sikka and real world examples via,0.6
1/23/2015,@manu4luv: Earlier Vishal Sikka now Sanjay Rajagopalan quits ?\n\nSeems its my turn now ?,: Earlier Vishal Sikka now Sanjay Rajagopalan quits ? \n\nSeems its my turn now ?,0.5
1/26/2015,@Kailash111Bhati: #Gulzar \nVishal Sikka \nBarcelona \n#LordKabirGod has come on the earth in the form of #SantRampalJi \nWatch ? \nIshwar\xc3\xa2\xe2\x82\xac\xc2\xa6,: \nVishal Sikka \nBarcelona \n has come on the earth in the form of \nWatch ? \nIshwar\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
1/27/2015,Infosys gets a month to fix GSTN glitches https://t.co/UPiCCjmEjf,Infosys gets a month to fix GSTN glitches,0.5
1/28/2015,@scbrief: Achieving Compliance To Foreign Supplier Verification Program (FSVP by @Infosys https://t.co/uTdd7FY0Kp #supplychain #logisti\xc3\xa2\xe2\x82\xac\xc2\xa6,: Achieving Compliance To Foreign Supplier Verification Program ( FSVP by \xc3\xa2\xe2\x82\xac\xc2\xa6,0.4375
1/29/2015,Congratulations Sakshi for elected in Infosys.\n@TiwariTevar,Congratulations Sakshi for elected in Infosys.\n,0.5
1/30/2015,Achieving Compliance To Foreign Supplier Verification Program (FSVP by @Infosys https://t.co/uTdd7FY0Kp #supplychain #logistics,Achieving Compliance To Foreign Supplier Verification Program ( FSVP by,0.4375
2/2/2015,Indian IT company Infosys CEO Vishal Sikka resigns  https://t.co/9ZeHygRjrW,Indian IT company Infosys CEO Vishal Sikka resigns,0.5
3/2/2015,@AnilaSingh2 @TimesNow @BJP4India @BJP4UP @myogiadityanath If u were the founder of Infosys honestly can u tell me\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/8CzXRuJGcB,If u were the founder of Infosys honestly can u tell me\xc3\xa2\xe2\x82\xac\xc2\xa6,0.8
4/2/2015,100+ questions infosys bet it will be what all the acronyms and what they mean plus the quick keys and what they mean,+ questions infosys bet it will be what all the acronyms and what they mean plus the quick keys and what they mean,0.4513888888888889
5/2/2015,Cma Cgm Group Signs Strategic Partnership With Infosys To Accelerate Of Its Informa. [https://t.co/85GNnMUzff]\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/DL5sQ1jxYG,Cma Cgm Group Signs Strategic Partnership With Infosys To Accelerate Of Its Informa . [ ] \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
6/2/2015,@Narryhyd: This is awesome.. we contribute in a small way with our Pocharam campus fully on solar.. @Infosys https://t.co/tWOChmfv6Q,: This is awesome.. we contribute in a small way with our Pocharam campus fully on solar..,0.6875
9/2/2015,#BPM Infosys Limited (INFY Position Increased by UBS Asset &lt;b&gt;Management&lt;/b&gt; Americas Inc\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/l5VZBFsZsJ,Infosys Limited ( INFY Position Increased by UBS Asset & lt ; b & gt ; Management & lt ; /b & gt ; Americas Inc\xc3\xa2\xe2\x82\xac\xc2\xa6,0.4642857142857143
10/2/2015,"@Infosys_nmurthy - Respected Sir . I am ready for ""earthshaking"" invention that would become household name globally. Need your support",- Respected Sir . I am ready for `` earthshaking '' invention that would become household name globally . Need your support,0.55
11/2/2015,Dear Infosys!\nWhat is the Procedure to Get Transfer to Kerala? ?\nHave Literally fell in love with the People... https://t.co/OmZshr8to9,Dear Infosys ! \nWhat is the Procedure to Get Transfer to Kerala ? ? \nHave Literally fell in love with the People ...,0.75
12/2/2015,"@oracleemeaps: Congratulations to our @oraclepartners #EMEAps @infosys ""Most Deals Booked"" @OracleCloud #OracleMSP. Time to celebrate at\xc3\xa2\xe2\x82\xac\xc2\xa6",: Congratulations to our `` Most Deals Booked '' . Time to celebrate at\xc3\xa2\xe2\x82\xac\xc2\xa6,0.75
2/13/2015,Growing #BookValue for #Infosys Ltd. #INFY https://t.co/JMmVKeAbTY,Growing for Ltd .,0.5
2/17/2015,@manaman_chhina @menakadoshi Infosys ? Punita Sinha is govt apointee,Infosys ? Punita Sinha is govt apointee,0.5
2/18/2015,Senior Technology Architect - US @Infosys Richardson TX #AMIL #Oracle https://t.co/weLcue2xxQ,Senior Technology Architect - US Richardson TX,0.5
2/19/2015,Idk when I will study. God Bless me and Infosys.,Idk when I will study . God Bless me and Infosys .,0.5
2/20/2015,Infosys exam please be good to me ?,Infosys exam please be good to me ?,0.85
2/23/2015,Infosys Limited $INFY Position Increased by UBS Asset Management Americas Inc. https://t.co/hvauNVyIEZ,Infosys Limited $ INFY Position Increased by UBS Asset Management Americas Inc .,0.4642857142857143
2/24/2015,Infosys Limited $INFY Position Increased by UBS Asset Management Americas Inc. https://t.co/1yhxoHVwrN,Infosys Limited $ INFY Position Increased by UBS Asset Management Americas Inc .,0.4642857142857143
2/25/2015,@DrGPradhan Structural reforms also needs some testing beforehand. No QA at all when Infosys tells on day of launch\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/LDRquTpZqM,Structural reforms also needs some testing beforehand . No QA at all when Infosys tells on day of launch\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
2/26/2015,Infosys Limited $INFY Position Increased by UBS Asset Management Americas Inc. https://t.co/55EnwVRhoN,Infosys Limited $ INFY Position Increased by UBS Asset Management Americas Inc .,0.4642857142857143
2/27/2015,Infosys Limited $INFY Position Increased by UBS Asset Management Americas Inc. https://t.co/8gs2QKToSZ,Infosys Limited $ INFY Position Increased by UBS Asset Management Americas Inc .,0.4642857142857143
2/3/2015,@AshokKhemka_IAS: Larger war in Infosys is between ethics and more profits. Founders' vision is long term sustaining. Why conceal inquir\xc3\xa2\xe2\x82\xac\xc2\xa6,: Larger war in Infosys is between ethics and more profits . Founders ' vision is long term sustaining . Why conceal inquir\xc3\xa2\xe2\x82\xac\xc2\xa6,0.575
3/3/2015,@oracleemeaps @oraclepartners @Infosys @OracleCloud @oracleopenworld This is awesome!,This is awesome !,1.0
4/3/2015,Infosys SAP Technical and Functional Openings neeraj.agarwal@infosys.com,Infosys SAP Technical and Functional Openings neeraj.agarwal.com,0.5
5/3/2015,@RajeevSrinivasa Appalled that crappy article like this is endorsed by  infosys co-founder,Appalled that crappy article like this is endorsed by infosys co-founder,0.09999999999999998
6/3/2015,@BAF_Fund: Infosys arm to take Indian start-up tech to global #financial clients https://t.co/FcYZfWkLrZ  #stocks #investment #Bitcoin #\xc3\xa2\xe2\x82\xac\xc2\xa6,: Infosys arm to take Indian start-up tech to global clients \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
9/3/2015,Global SmaGrid Data Analytics Market 2017: EMC Corporation SAS IBM SAP Verizon Infosys Accenture\xc3\xa2\xe2\x82\xac\xc2\xa6\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/fmsJzfuTd9,Global SmaGrid Data Analytics Market : EMC Corporation SAS IBM SAP Verizon Infosys Accenture\xc3\xa2\xe2\x82\xac\xc2\xa6\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
10/3/2015,Transform your customer experience platform with Infosys CX solutions https://t.co/qg1f3NBn4j,Transform your customer experience platform with Infosys CX solutions,0.5
11/3/2015,Visit Infosys powered #AI &amp; #Automation Central to discover the best of content on AI &amp; automation https://t.co/nhTrMRGkyy,Visit Infosys powered & amp ; Central to discover the best of content on AI & amp ; automation,0.75
12/3/2015,@rohitkb1109: How to make #innovation mainstream in large companies? Infosys #ZeroDistance helps answer this #InfosysInsights https://t.\xc3\xa2\xe2\x82\xac\xc2\xa6,: How to make mainstream in large companies ? Infosys helps answer this,0.6071428571428571
3/13/2015,How to make #innovation mainstream in large companies? Infosys #ZeroDistance helps answer this #InfosysInsights https://t.co/Xe1G9FrSe0,How to make mainstream in large companies ? Infosys helps answer this,0.6071428571428571
3/16/2015,@Infosys: What are the near future implications of #AI in your industry? Read here https://t.co/FobFMLLPUR #InfosysInsights https://t.co\xc3\xa2\xe2\x82\xac\xc2\xa6,: What are the near future implications of in your industry ? Read here,0.525
3/17/2015,Infosys arm to take Indian start-up tech to global #financial clients https://t.co/FcYZfWkLrZ  #stocks #investment\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/o6r8EKzynN,Infosys arm to take Indian start-up tech to global clients \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/18/2015,When Narayana Murthy started Infosys nobody believed software could be such a b... https://t.co/D9YASelX3b | ? by\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/P9nUGAiFls,When Narayana Murthy started Infosys nobody believed software could be such a b ... | ? by\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/19/2015,@gauravaolbhatt: Retweeted Amit Malviya (@malviyamit:\n\nInfosys is run by dynasts..? This man is genius.. https://t.co/A0fTtSI2bF https:\xc3\xa2\xe2\x82\xac\xc2\xa6,: Retweeted Amit Malviya ( n\nInfosys is run by dynasts.. ? This man is genius.. httpsxc3\xa2\xe2\x82\xac\xc2\xa6,0.5
